Entity,Code,Day,75+_start,75-79_start,60-64_start,0-17_start,80+_start,65-69_start,70-74_start,18-24_start,65-74_start,45-54_start,50-54_start,55-59_start,50-59_start,35-44_start,18-29_start,70-79_start,25-49_start,25-34_start,60-69_start,30-39_start,40-49_start,55-64_start,12-17_start,10-19_start,20-29_start,0-9_start,12-15_start,16-19_start,5-11_start,80-89_start,90-99_start,15-17_start,0-4_start,5-9_start,10-14_start
Finland,FIN,2021-05-28,,,,,93.37,,,8.51,,,,,72.82,,,96.08,27.22,,83.49,,,,,,,,,,,,,2.73,,,
Finland,FIN,2021-06-04,,,,,93.71,,,9.42,,,,,76.8,,,96.53,34.78,,84.86,,,,,,,,,,,,,3.38,,,
Finland,FIN,2021-06-11,,,,,93.92,,,11.68,,,,,79.5,,,96.93,45.04,,85.98,,,,,,,,,,,,,4.79,,,
Finland,FIN,2021-06-18,,,,,94.06,,,17.36,,,,,80.93,,,97.28,55.37,,86.66,,,,,,,,,,,,,7.78,,,
Finland,FIN,2021-06-25,,,,,94.15,,,24.68,,,,,81.57,,,97.52,60.48,,87.02,,,,,,,,,,,,,11.44,,,0.05
Finland,FIN,2021-07-02,,,,,94.26,,,36.96,,,,,82.31,,,97.94,64.73,,87.52,,,,,,,,,,,,,18.62,,,0.3
Finland,FIN,2021-07-09,,,,,94.37,,,45.6,,,,,82.99,,,98.31,67.28,,88.06,,,,,,,,,,,,,26.79,,,0.7
Finland,FIN,2021-07-16,,,,,94.46,,,51.88,,,,,83.62,,,98.49,69.32,,88.65,,,,,,,,,,,,,32.82,,,0.97
Finland,FIN,2021-07-23,,,,,94.55,,,56.67,,,,,84.32,,,98.65,70.94,,89.1,,,,,,,,,,,,,37.08,,,1.2
Finland,FIN,2021-07-30,,,,,94.64,,,60.76,,,,,85.07,,,98.83,72.65,,89.57,,,,,,,,,,,,,41.13,,,1.44
Finland,FIN,2021-08-06,,,,,94.74,,,64.38,,,,,85.82,,,99.03,74.43,,90.05,,,,,,,,,,,,,45.39,,,1.72
Finland,FIN,2021-08-13,,,,,94.83,,,67.1,,,,,86.38,,,99.19,75.92,,90.4,,,,,,,,,,,,,55,,,10.73
Finland,FIN,2021-08-20,,,,,94.92,,,69.08,,,,,86.81,,,99.32,77.08,,90.68,,,,,,,,,,,,,65.71,,,24.54
Finland,FIN,2021-08-27,,,,,94.99,,,70.41,,,,,87.14,,,99.41,77.89,,90.89,,,,,,,,,,,,,71.92,,,33.96
Finland,FIN,2021-09-03,,,,,95.05,,,71.47,,,,,87.39,,,99.49,78.52,,91.05,,,,,,,,,,,,,75.13,,,37.98
Finland,FIN,2021-09-10,,,,,95.11,,,72.43,,,,,87.61,,,99.58,79.09,,91.21,,,,,,,,,,,,,77,,,39.75
Finland,FIN,2021-09-17,,,,,95.16,,,73.33,,,,,87.83,,,99.67,79.63,,91.38,,,,,,,,,,,,,78.3,,,41.06
Finland,FIN,2021-09-24,,,,,95.24,,,74.11,,,,,88.05,,,99.75,80.17,,91.53,,,,,,,,,,,,,79.28,,,41.95
Finland,FIN,2021-10-01,,,,,95.33,,,74.8,,,,,88.24,,,99.82,80.62,,91.65,,,,,,,,,,,,,80.22,,,42.8
Finland,FIN,2021-10-08,,,,,95.4,,,75.46,,,,,88.43,,,99.9,81.08,,91.79,,,,,,,,,,,,,81.24,,,43.69
Finland,FIN,2021-10-15,,,,,95.49,,,76.33,,,,,88.68,,,100.01,81.67,,91.98,,,,,,,,,,,,,82.32,,,44.74
Finland,FIN,2021-10-22,,,,,95.57,,,77.29,,,,,88.95,,,100.11,82.32,,92.15,,,,,,,,,,,,,83.32,,,45.46
Finland,FIN,2021-10-29,,,,,95.67,,,78.14,,,,,89.18,,,100.2,82.89,,92.3,,,,,,,,,,,,,84.27,,,46.26
Finland,FIN,2021-11-05,,,,,95.79,,,78.7,,,,,89.35,,,100.27,83.29,,92.42,,,,,,,,,,,,,84.92,,,46.92
Finland,FIN,2021-11-12,,,,,95.86,,,79.19,,,,,89.49,,,100.34,83.64,,92.51,,,,,,,,,,,,,85.49,,,47.48
Finland,FIN,2021-11-19,,,,,95.94,,,79.72,,,,,89.65,,,100.41,84.01,,92.62,,,,,,,,,,,,,86.03,,,48.06
Finland,FIN,2021-11-26,,,,,96.04,,,80.26,,,,,89.81,,,100.49,84.4,,92.75,,,,,,,,,,,,,86.65,,,48.7
Finland,FIN,2021-12-03,,,,,96.13,,,80.91,,,,,90,,,100.59,84.89,,92.88,,,,,,,,,,,,,87.36,,,49.36
Finland,FIN,2021-12-10,,,,,96.2,,,81.5,,,,,90.16,,,100.65,85.29,,93,,,,,,,,,,,,,88.05,,,49.89
Finland,FIN,2021-12-17,,,,,96.3,,,82.11,,,,,90.32,,,100.75,85.69,,93.11,,,,,,,,,,,,,88.77,,0.05,50.5
Finland,FIN,2021-12-24,,,,,96.37,,,82.4,,,,,90.39,,,100.79,85.88,,93.18,,,,,,,,,,,,,89.12,,0.17,50.93
Finland,FIN,2021-12-31,,,,,96.43,,,82.63,,,,,90.46,,,100.83,86.05,,93.23,,,,,,,,,,,,,89.4,,1.25,52.03
Finland,FIN,2022-01-07,,,,,96.48,,,82.94,,,,,90.56,,,100.88,86.26,,93.29,,,,,,,,,,,,,89.74,,3.94,54.35
Finland,FIN,2022-01-11,,,,,96.48,,,82.95,,,,,90.56,,,100.88,86.26,,93.29,,,,,,,,,,,,,89.75,,3.94,54.36
France,FRA,2021-01-08,,,,,0.42,,,0.01,,,,,0.45,,,0.17,0.07,,0.29,,,,,,,,,,,,,,,,
France,FRA,2021-01-15,,,,,2.09,,,0.06,,,,,1.75,,,0.86,0.37,,1.04,,,,,,,,,,,,,,,,
France,FRA,2021-01-22,,,,,8.96,,,0.13,,,,,2.73,,,4.1,0.68,,1.76,,,,,,,,,,,,,,,,
France,FRA,2021-01-29,,,,,14.9,,,0.17,,,,,3.24,,,6.98,0.86,,2.24,,,,,,,,,,,,,,,,
France,FRA,2021-02-05,,,,,19.04,,,0.21,,,,,3.53,,,9.15,0.98,,2.56,,,,,,,,,,,,,,,,
France,FRA,2021-02-12,,,,,22.41,,,0.32,,,,,3.88,,,11.05,1.28,,2.93,,,,,,,,,,,,,,,,
France,FRA,2021-02-19,,,,,24.61,,,0.47,,,,,4.2,,,12.29,1.61,,3.25,,,,,,,,,,,,,,,,
France,FRA,2021-02-26,,,,,26.99,,,0.66,,,,,5.15,,,13.73,1.94,,4.23,,,,,,,,,,,,,,,,
France,FRA,2021-03-05,,,,,32.24,,,0.9,,,,,7.11,,,18.18,2.44,,6.88,,,,,,,,,,,,,,,,
France,FRA,2021-03-12,,,,,38.71,,,1.21,,,,,9.2,,,24.97,3.08,,10.6,,,,,,,,,,,,,,,,
France,FRA,2021-03-19,,,,,46.13,,,1.37,,,,,10.27,,,31.57,3.48,,12.98,,,,,,,,,,,,,,,,
France,FRA,2021-03-26,,,,,53.65,,,1.65,,,,,12.39,,,41.52,4.11,,18.17,,,,,,,,,,,,,,,,
France,FRA,2021-04-02,,,,,58.94,,,2.08,,,,,14.56,,,50.98,5.01,,22.78,,,,,,,,,,,,,,,,
France,FRA,2021-04-09,,,,,63.18,,,2.57,,,,,17.09,,,60.08,5.96,,27.86,,,,,,,,,,,,,,,,
France,FRA,2021-04-16,,,,,66.95,,,3.07,,,,,20.66,,,67.75,6.96,,35.43,,,,,,,,,,,,,,,,
France,FRA,2021-04-23,,,,,69.42,,,3.49,,,,,24.23,,,72.42,7.87,,43.61,,,,,,,,,,,,,,,,
France,FRA,2021-04-30,,,,,71.79,,,4.06,,,,,28.8,,,76.76,9.26,,52.55,,,,,,,,,,,,,,,,
France,FRA,2021-05-07,,,,,73.66,,,5.26,,,,,34.52,,,80,12.33,,59.43,,,,,,,,,,,,,,,,
France,FRA,2021-05-14,,,,,75.01,,,8.38,,,,,42.94,,,82.28,17.27,,64.15,,,,,,,,,,,,,,,,
France,FRA,2021-05-21,,,,,76.23,,,13.45,,,,,50.96,,,84.24,23.65,,68.11,,,,,,,,,,,,,,,,
France,FRA,2021-05-28,,,,,77.14,,,18.86,,,,,56.45,,,85.61,29.6,,70.77,,,,,,,,,,,,,,,,
France,FRA,2021-06-04,,,,,78.09,,,26.11,,,,,60.95,,,86.93,36.49,,73.13,,,,,,,,,,,,,,,,
France,FRA,2021-06-11,,,,,78.91,,,33.24,,,,,64.5,,,88.06,42.72,,75.07,,,,,,,,,,,,,,,,
France,FRA,2021-06-18,,,,,79.53,,,38.14,,,,,66.87,,,88.91,46.83,,76.45,,,,,,,,,,,,,,,,
France,FRA,2021-06-25,,,,,80.02,,,41.95,,,,,68.58,,,89.57,49.62,,77.48,,,,,,,,,,,,,,,,
France,FRA,2021-07-02,,,,,80.48,,,45.27,,,,,70.15,,,90.18,52.02,,78.46,,,,,,,,,,,,,,,,
France,FRA,2021-07-09,,,,,80.97,,,48.57,,,,,71.9,,,90.85,54.61,,79.54,,,,,,,,,,,,,,,,
France,FRA,2021-07-16,,,,,81.47,,,53.76,,,,,74.21,,,91.59,58.48,,80.84,,,,,,,,,,,,,,,,
France,FRA,2021-07-23,,,,,82.14,,,61.01,,,,,77.35,,,92.55,63.85,,82.56,,,,,,,,,,,,,,,,
France,FRA,2021-07-30,,,,,82.92,,,68.92,,,,,80.86,,,93.64,69.74,,84.44,,,,,,,,,,,,,,,,
France,FRA,2021-08-06,,,,,83.66,,,74.78,,,,,83.72,,,94.63,74.3,,86.04,,,,,,,,,,,,,,,,
France,FRA,2021-08-13,,,,,84.31,,,78.83,,,,,85.82,,,95.42,77.63,,87.25,,,,,,,,,,,,,,,,
France,FRA,2021-08-20,,,,,84.85,,,81.58,,,,,87.28,,,96,79.95,,88.11,,,,,,,,,,,,,,,,
France,FRA,2021-08-27,,,,,85.29,,,83.6,,,,,88.32,,,96.44,81.63,,88.74,,,,,,,,,,,,,,,,
France,FRA,2021-09-03,,,,,85.65,,,85.31,,,,,89.14,,,96.8,83,,89.23,,,,,,,,,,,,,,,,
France,FRA,2021-09-10,,,,,85.94,,,86.51,,,,,89.69,,,97.06,83.97,,89.59,,,,,,,,,,,,,,,,
France,FRA,2021-09-17,,,,,86.2,,,87.45,,,,,90.13,,,97.27,84.74,,89.86,,,,,,,,,,,,,,,,
France,FRA,2021-09-24,,,,,86.42,,,88.05,,,,,90.39,,,97.41,85.21,,90.05,,,,,,,,,,,,,,,,
France,FRA,2021-10-01,,,,,86.59,,,88.65,,,,,90.65,,,97.55,85.69,,90.23,,,,,,,,,,,,,,,,
France,FRA,2021-10-08,,,,,86.73,,,89.21,,,,,90.9,,,97.67,86.16,,90.39,,,,,,,,,,,,,,,,
France,FRA,2021-10-15,,,,,86.85,,,89.79,,,,,91.13,,,97.79,86.6,,90.55,,,,,,,,,,,,,,,,
France,FRA,2021-10-22,,,,,86.96,,,90.29,,,,,91.34,,,97.9,86.99,,90.7,,,,,,,,,,,,,,,,
France,FRA,2021-10-29,,,,,87.05,,,90.71,,,,,91.51,,,97.99,87.31,,90.81,,,,,,,,,,,,,,,,
France,FRA,2021-11-05,,,,,87.12,,,91.05,,,,,91.65,,,98.06,87.58,,90.91,,,,,,,,,,,,,,,,
France,FRA,2021-11-12,,,,,87.2,,,91.35,,,,,91.79,,,98.14,87.84,,91.01,,,,,,,,,,,,,,,,
France,FRA,2021-11-19,,,,,87.32,,,91.71,,,,,91.97,,,98.25,88.17,,91.15,,,,,,,,,,,,,,,,
France,FRA,2021-11-26,,,,,87.43,,,92.07,,,,,92.17,,,98.37,88.51,,91.29,,,,,,,,,,,,,,,,
France,FRA,2021-12-03,,,,,87.47,,,92.17,,,,,92.22,,,98.4,88.61,,91.34,,,,,,,,,,,,,,,,
Hungary,HUN,2021-01-01,,,,,0,,,0,,,,,0.02,,,0,0.02,,0.01,,,,,,,,,,,,,,,,
Hungary,HUN,2021-01-08,,,,,0.64,,,0.33,,,,,1.51,,,0.54,0.92,,0.85,,,,,,,,,,,,,,,,
Hungary,HUN,2021-01-15,,,,,1.12,,,0.79,,,,,2.5,,,0.96,1.55,,1.45,,,,,,,,,,,,,,,,
Hungary,HUN,2021-01-22,,,,,1.18,,,1.12,,,,,2.88,,,1.1,1.85,,1.68,,,,,,,,,,,,,,,,
Hungary,HUN,2021-01-29,,,,,5.13,,,1.6,,,,,4.27,,,2.32,2.62,,2.74,,,,,,,,,,,,,,,,
Hungary,HUN,2021-02-05,,,,,13.07,,,1.76,,,,,4.46,,,2.42,2.77,,2.85,,,,,,,,,,,,,,,,
Hungary,HUN,2021-02-12,,,,,19.05,,,1.82,,,,,5.77,,,3.3,2.95,,2.99,,,,,,,,,,,,,,,,
Hungary,HUN,2021-02-19,,,,,24.99,,,2.1,,,,,7.48,,,5.59,3.31,,4.11,,,,,,,,,,,,,,,,
Hungary,HUN,2021-02-26,,,,,34.6,,,2.22,,,,,9.96,,,16.7,3.9,,9.55,,,,,,,,,,,,,,,,
Hungary,HUN,2021-03-05,,,,,44.2,,,2.35,,,,,11.54,,,33.6,4.24,,17.49,,,,,,,,,,,,,,,,
Hungary,HUN,2021-03-12,,,,,51.26,,,2.92,,,,,15.65,,,45.54,5.83,,25.02,,,,,,,,,,,,,,,,
Hungary,HUN,2021-03-19,,,,,56.5,,,3.43,,,,,17.01,,,55.34,6.71,,32.06,,,,,,,,,,,,,,,,
Hungary,HUN,2021-03-26,,,,,60.43,,,3.9,,,,,19.29,,,65.66,7.81,,43.96,,,,,,,,,,,,,,,,
Hungary,HUN,2021-04-02,,,,,63.61,,,4.98,,,,,28.51,,,71.69,11.7,,53.42,,,,,,,,,,,,,,,,
Hungary,HUN,2021-04-09,,,,,65.09,,,8,,,,,40.09,,,74,19.73,,58.6,,,,,,,,,,,,,,,,
Hungary,HUN,2021-04-16,,,,,67.12,,,10.77,,,,,45.4,,,76.55,25.28,,62.56,,,,,,,,,,,,,,,,
Hungary,HUN,2021-04-23,,,,,69.2,,,13.2,,,,,50.58,,,79.08,30.19,,66.36,,,,,,,,,,,,,,,,
Hungary,HUN,2021-04-30,,,,,70.38,,,22.6,,,,,55.15,,,80.37,38.5,,68.63,,,,,,,,,,,,,,,,
Hungary,HUN,2021-05-07,,,,,71.01,,,26.7,,,,,57.58,,,81.07,42.41,,69.75,,,,,,,,,,,,,,,,
Hungary,HUN,2021-05-14,,,,,71.89,,,31.23,,,,,60.45,,,82.11,46.62,,71.4,,,,,,,,,,,,,,,,
Hungary,HUN,2021-05-21,,,,,72.91,,,38.48,,,,,64.28,,,83.51,52.48,,73.63,,,,,,,,,,,,,,,,
Hungary,HUN,2021-05-28,,,,,73.34,,,40.68,,,,,65.64,,,84.01,54.28,,74.44,,,,,,,,,,,,,,,,
Hungary,HUN,2021-06-04,,,,,73.73,,,42.78,,,,,66.93,,,84.51,55.96,,75.22,,,,,,,,,,,,,,,,
Hungary,HUN,2021-06-11,,,,,74.03,,,44.26,,,,,67.85,,,84.89,57.12,,75.78,,,,,,,,,,,,,,,,
Hungary,HUN,2021-06-18,,,,,74.21,,,45.27,,,,,68.43,,,85.09,57.87,,76.09,,,,,,,,,,,,,,,,
Hungary,HUN,2021-06-25,,,,,74.33,,,46.02,,,,,68.82,,,85.25,58.4,,76.32,,,,,,,,,,,,,,,,
Hungary,HUN,2021-07-02,,,,,74.42,,,46.49,,,,,69.08,,,85.35,58.76,,76.49,,,,,,,,,,,,,,,,
Hungary,HUN,2021-07-09,,,,,74.49,,,46.83,,,,,69.35,,,85.46,59.09,,76.66,,,,,,,,,,,,,,,,
Hungary,HUN,2021-07-16,,,,,74.59,,,47.14,,,,,69.65,,,85.56,59.41,,76.85,,,,,,,,,,,,,,,,
Hungary,HUN,2021-07-23,,,,,74.67,,,47.4,,,,,69.95,,,85.67,59.7,,77.03,,,,,,,,,,,,,,,,
Hungary,HUN,2021-07-30,,,,,74.75,,,47.7,,,,,70.25,,,85.76,60.02,,77.19,,,,,,,,,,,,,,,,
Hungary,HUN,2021-08-06,,,,,74.84,,,48.01,,,,,70.5,,,85.85,60.29,,77.33,,,,,,,,,,,,,,,,
Hungary,HUN,2021-08-13,,,,,75.01,,,48.35,,,,,70.83,,,85.99,60.61,,77.53,,,,,,,,,,,,,,,,
Hungary,HUN,2021-08-20,,,,,75.16,,,48.58,,,,,71.08,,,86.11,60.86,,77.7,,,,,,,,,,,,,,,,
Hungary,HUN,2021-08-27,,,,,75.35,,,48.96,,,,,71.44,,,86.28,61.22,,77.92,,,,,,,,,,,,,,,,
Hungary,HUN,2021-09-03,,,,,75.58,,,49.49,,,,,71.75,,,86.44,61.53,,78.13,,,,,,,,,,,,,,,,
Hungary,HUN,2021-09-10,,,,,75.78,,,49.81,,,,,71.99,,,86.61,61.8,,78.32,,,,,,,,,,,,,,,,
Hungary,HUN,2021-09-17,,,,,75.96,,,50.08,,,,,72.22,,,86.75,62.03,,78.49,,,,,,,,,,,,,,,,
Hungary,HUN,2021-09-24,,,,,76.1,,,50.34,,,,,72.42,,,86.87,62.23,,78.62,,,,,,,,,,,,,,,,
Hungary,HUN,2021-10-01,,,,,76.23,,,50.57,,,,,72.6,,,86.97,62.44,,78.76,,,,,,,,,,,,,,,,
Hungary,HUN,2021-10-08,,,,,76.35,,,50.8,,,,,72.77,,,87.06,62.62,,78.87,,,,,,,,,,,,,,,,
Hungary,HUN,2021-10-15,,,,,76.46,,,51.02,,,,,72.94,,,87.15,62.8,,78.97,,,,,,,,,,,,,,,,
Hungary,HUN,2021-10-22,,,,,76.56,,,51.25,,,,,73.1,,,87.23,62.99,,79.07,,,,,,,,,,,,,,,,
Hungary,HUN,2021-10-29,,,,,76.63,,,51.52,,,,,73.28,,,87.29,63.21,,79.16,,,,,,,,,,,,,,,,
Hungary,HUN,2021-11-05,,,,,76.71,,,51.83,,,,,73.5,,,87.36,63.49,,79.26,,,,,,,,,,,,,,,,
Hungary,HUN,2021-11-12,,,,,76.8,,,52.22,,,,,73.78,,,87.43,63.86,,79.38,,,,,,,,,,,,,,,,
Hungary,HUN,2021-11-19,,,,,76.89,,,52.58,,,,,74.06,,,87.49,64.22,,79.5,,,,,,,,,,,,,,,,
Hungary,HUN,2021-11-26,,,,,77.19,,,53.98,,,,,75.36,,,87.85,65.56,,80.13,,,,,,,,,,,,,,,,
Hungary,HUN,2021-12-03,,,,,77.26,,,54.24,,,,,75.58,,,87.93,65.8,,80.24,,,,,,,,,,,,,,,,
Iceland,ISL,2021-01-08,,,,,18.31,,,0.31,,,,,0.82,,,2.52,0.85,,1.29,,,,,,,,,,,,,0.02,,,0
Iceland,ISL,2021-01-15,,,,,18.31,,,0.6,,,,,1.28,,,2.53,1.44,,1.75,,,,,,,,,,,,,0.02,,,0
Iceland,ISL,2021-01-22,,,,,34.58,,,0.77,,,,,2,,,5.83,1.99,,2.86,,,,,,,,,,,,,0.06,,,0
Iceland,ISL,2021-01-29,,,,,35.46,,,0.77,,,,,2.05,,,5.99,2.03,,2.91,,,,,,,,,,,,,0.06,,,0
Iceland,ISL,2021-02-05,,,,,44.71,,,0.83,,,,,2.49,,,6.58,2.4,,3.26,,,,,,,,,,,,,0.08,,,0
Iceland,ISL,2021-02-12,,,,,44.71,,,1.97,,,,,2.96,,,6.6,2.8,,3.58,,,,,,,,,,,,,0.08,,,0
Iceland,ISL,2021-02-19,,,,,46.14,,,2.88,,,,,4.21,,,6.95,3.82,,5.36,,,,,,,,,,,,,0.08,,,0
Iceland,ISL,2021-02-26,,,,,54.32,,,4.24,,,,,5.46,,,7.99,4.75,,6.35,,,,,,,,,,,,,0.12,,,0
Iceland,ISL,2021-03-05,,,,,93.75,,,5.46,,,,,6.93,,,8.37,6.06,,7.48,,,,,,,,,,,,,0.13,,,0
Iceland,ISL,2021-03-12,,,,,105.15,,,5.8,,,,,7.67,,,15.65,6.56,,9.23,,,,,,,,,,,,,0.17,,,0
Iceland,ISL,2021-03-19,,,,,105.99,,,5.8,,,,,7.72,,,31.08,6.58,,9.45,,,,,,,,,,,,,0.17,,,0
Iceland,ISL,2021-03-26,,,,,106.28,,,6.1,,,,,8.42,,,58.09,7.11,,10.04,,,,,,,,,,,,,0.17,,,0
Iceland,ISL,2021-04-02,,,,,106.48,,,6.41,,,,,9.22,,,71.98,7.76,,10.97,,,,,,,,,,,,,0.18,,,0
Iceland,ISL,2021-04-09,,,,,106.88,,,6.81,,,,,11.36,,,99.48,8.4,,18.03,,,,,,,,,,,,,0.21,,,0
Iceland,ISL,2021-04-16,,,,,107.02,,,7.23,,,,,14.28,,,102.32,10.36,,30.77,,,,,,,,,,,,,0.23,,,0
Iceland,ISL,2021-04-23,,,,,107.09,,,8.64,,,,,19.81,,,102.87,13.15,,41.17,,,,,,,,,,,,,0.31,,,0
Iceland,ISL,2021-04-30,,,,,107.32,,,9.8,,,,,36.13,,,104.2,15.56,,89.44,,,,,,,,,,,,,0.43,,,0
Iceland,ISL,2021-05-07,,,,,107.4,,,16.58,,,,,65.6,,,104.53,26.16,,92.25,,,,,,,,,,,,,1.64,,,0
Iceland,ISL,2021-05-14,,,,,107.46,,,18.21,,,,,70.19,,,104.76,29.21,,93.04,,,,,,,,,,,,,2.38,,,0
Iceland,ISL,2021-05-21,,,,,107.54,,,23.1,,,,,81.32,,,104.94,35.9,,93.6,,,,,,,,,,,,,3.16,,,0
Iceland,ISL,2021-05-28,,,,,107.59,,,24.74,,,,,83.55,,,105.96,39.48,,95.25,,,,,,,,,,,,,3.8,,,0
Iceland,ISL,2021-06-04,,,,,107.85,,,30.86,,,,,86.58,,,106.8,48.49,,96.57,,,,,,,,,,,,,5.52,,,0
Iceland,ISL,2021-06-11,,,,,107.94,,,53.34,,,,,87.87,,,107.08,61.79,,97.03,,,,,,,,,,,,,10.54,,,0.01
Iceland,ISL,2021-06-18,,,,,107.95,,,70.2,,,,,89.14,,,107.2,73.64,,97.24,,,,,,,,,,,,,34.37,,,0.01
Iceland,ISL,2021-06-25,,,,,108.21,,,80,,,,,90.9,,,107.92,81.77,,98.35,,,,,,,,,,,,,57.73,,,0.51
Iceland,ISL,2021-07-02,,,,,108.24,,,80.7,,,,,91.09,,,108.04,82.23,,98.54,,,,,,,,,,,,,58.58,,,0.71
Iceland,ISL,2021-07-09,,,,,108.32,,,82.21,,,,,91.54,,,108.13,83.47,,98.79,,,,,,,,,,,,,59.03,,,0.78
Iceland,ISL,2021-07-16,,,,,108.37,,,83.17,,,,,91.84,,,108.27,84.27,,98.95,,,,,,,,,,,,,61.96,,,1.64
Iceland,ISL,2021-07-23,,,,,108.4,,,83.44,,,,,91.88,,,108.3,84.5,,98.98,,,,,,,,,,,,,62.18,,,1.68
Iceland,ISL,2021-07-30,,,,,108.44,,,83.7,,,,,91.92,,,108.33,85.02,,99.01,,,,,,,,,,,,,62.37,,,1.71
Iceland,ISL,2021-08-06,,,,,108.49,,,84.04,,,,,92.02,,,108.36,85.41,,99.09,,,,,,,,,,,,,62.97,,,1.84
Iceland,ISL,2021-08-13,,,,,108.57,,,84.41,,,,,92.13,,,108.42,85.79,,99.16,,,,,,,,,,,,,64.31,,,3.11
Iceland,ISL,2021-08-20,,,,,108.7,,,84.9,,,,,92.27,,,108.48,86.18,,99.26,,,,,,,,,,,,,70.9,,,11.21
Iceland,ISL,2021-08-27,,,,,108.84,,,85.11,,,,,92.32,,,108.49,86.35,,99.29,,,,,,,,,,,,,88.03,,,35.44
Iceland,ISL,2021-09-03,,,,,108.86,,,85.22,,,,,92.37,,,108.52,86.49,,99.33,,,,,,,,,,,,,88.75,,,36.91
Iceland,ISL,2021-09-10,,,,,108.88,,,85.37,,,,,92.41,,,108.54,86.62,,99.35,,,,,,,,,,,,,89.26,,,37.36
Iceland,ISL,2021-09-17,,,,,108.88,,,85.47,,,,,92.44,,,108.55,86.72,,99.36,,,,,,,,,,,,,90.2,,,38.62
Iceland,ISL,2021-09-24,,,,,108.89,,,85.53,,,,,92.47,,,108.56,86.8,,99.36,,,,,,,,,,,,,90.52,,,39.17
Iceland,ISL,2021-10-01,,,,,108.9,,,85.58,,,,,92.48,,,108.57,86.86,,99.38,,,,,,,,,,,,,90.69,,,39.43
Iceland,ISL,2021-10-08,,,,,108.92,,,85.71,,,,,92.49,,,108.57,86.95,,99.4,,,,,,,,,,,,,90.84,,,39.64
Iceland,ISL,2021-10-15,,,,,108.92,,,85.8,,,,,92.52,,,108.58,87.05,,99.42,,,,,,,,,,,,,91.02,,,39.99
Iceland,ISL,2021-10-22,,,,,108.94,,,85.86,,,,,92.54,,,108.58,87.12,,99.43,,,,,,,,,,,,,91.19,,,40.21
Iceland,ISL,2021-10-29,,,,,108.94,,,85.94,,,,,92.56,,,108.59,87.2,,99.43,,,,,,,,,,,,,91.38,,,40.61
Iceland,ISL,2021-11-05,,,,,108.97,,,86.05,,,,,92.59,,,108.6,87.33,,99.46,,,,,,,,,,,,,91.77,,,41.3
Iceland,ISL,2021-11-12,,,,,108.97,,,86.21,,,,,92.64,,,108.62,87.46,,99.49,,,,,,,,,,,,,92.15,,,41.93
Iceland,ISL,2021-11-19,,,,,109.02,,,86.34,,,,,92.72,,,108.66,87.62,,99.52,,,,,,,,,,,,,92.58,,,42.99
Iceland,ISL,2021-11-26,,,,,109.03,,,86.55,,,,,92.77,,,108.7,87.77,,99.56,,,,,,,,,,,,,92.97,,,43.74
Iceland,ISL,2021-12-03,,,,,109.06,,,86.68,,,,,92.81,,,108.73,87.89,,99.62,,,,,,,,,,,,,93.15,,,44.22
Iceland,ISL,2021-12-10,,,,,109.1,,,86.83,,,,,92.85,,,108.75,87.98,,99.63,,,,,,,,,,,,,93.4,,,44.95
Iceland,ISL,2021-12-17,,,,,109.13,,,86.91,,,,,92.88,,,108.78,88.05,,99.64,,,,,,,,,,,,,93.56,,0,45.4
Iceland,ISL,2021-12-24,,,,,109.17,,,86.97,,,,,92.89,,,108.78,88.1,,99.65,,,,,,,,,,,,,93.69,,0.01,45.8
Iceland,ISL,2021-12-31,,,,,109.18,,,87.01,,,,,92.9,,,108.78,88.14,,99.66,,,,,,,,,,,,,93.82,,0.06,46.11
Ireland,IRL,2021-08-20,,,,,110.07,,,78.65,,,,,98.47,,,108.37,85.04,,100.77,,,,,,,,,,,,,57.93,0,0,20.47
Ireland,IRL,2021-09-17,,,,,110.13,,,82.73,,,,,98.93,,,108.47,86.84,,101.05,,,,,,,,,,,,,72.72,0,0,36.3
Ireland,IRL,2021-10-01,,,,,110.21,,,83.66,,,,,99.05,,,108.5,87.29,,101.12,,,,,,,,,,,,,74.5,0,0,38.04
Ireland,IRL,2021-12-03,,,,,110.66,,,86.83,,,,,99.68,,,108.77,89.26,,101.55,,,,,,,,,,,,,79.46,0,0,43.69
Ireland,IRL,2021-12-10,,,,,110.67,,,87.01,,,,,99.73,,,108.78,89.38,,101.58,,,,,,,,,,,,,79.76,0,0,44.08
Ireland,IRL,2021-12-24,,,,,110.69,,,87.38,,,,,99.83,,,108.81,89.6,,101.65,,,,,,,,,,,,,80.33,0,0,44.83
Ireland,IRL,2021-12-31,,,,,110.69,,,87.49,,,,,99.85,,,108.81,89.65,,101.66,,,,,,,,,,,,,80.52,0,0,45.11
Ireland,IRL,2022-01-07,,,,,110.7,,,87.67,,,,,99.87,,,108.82,89.75,,101.68,,,,,,,,,,,,,80.85,0,0.01,45.61
Israel,ISR,2021-01-14,,,,,,,,,,,,,42,,,84.5,,,66.5,13.5,23.5,,,,8.9,,,,,77.8,80.6,,,,
Israel,ISR,2021-01-15,,,,,,,,,,,,,43.1,,,84.7,,,66.8,13.7,23.9,,,,9.2,,,,,78,80.8,,,,
Israel,ISR,2021-01-16,,,,,,,,,,,,,44.9,,,85,,,67.2,14.1,24.7,,,,9.4,,,,,78.3,81.1,,,,
